season,week,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win,league
5,11,95.62,0.74,70.73,84.14,100.08,L,2,2.0,11,0.182,4,"['11571', '2028', '4666', '6826', '8112', '8117', '9509']","[np.float64(13.4), np.float64(27.72), np.float64(6.0), np.float64(10.4), np.float64(11.1), np.float64(12.3), np.float64(14.7)]",11,calumedwards,0.0,0.0,0.5,5.5,0.0,0.0,0.5,70.73,0.0,2.0,95.62,100.08,0.0,0.0,NFL Dynasty
5,11,104.56,0.815,85.21,75.3,97.9,W,1,9.0,11,0.818,5,"['10859', '2747', '3225', '4984', '7611', '8129', '8676']","[np.float64(3.4), np.float64(6.0), np.float64(14.4), np.float64(30.96), np.float64(17.1), np.float64(9.1), np.float64(23.6)]",11,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,85.21,1.0,9.0,104.56,97.9,1.0,0.0,NFL Dynasty
5,11,98.6,0.755,74.42,56.48,70.39999999999999,W,7,3.0,11,0.273,6,"['11560', '1535', '2449', '4195', '4973', '5967', '6786']","[np.float64(19.2), np.float64(12.6), np.float64(14.1), np.float64(10.0), np.float64(7.5), np.float64(12.2), np.float64(23.0)]",11,jhh82,0.0,0.0,0.5,5.5,0.0,0.0,0.5,74.42,1.0,3.0,98.6,70.39999999999999,1.0,0.0,NFL Dynasty
5,11,70.4,0.802,56.48,74.42,98.6,L,6,0.0,11,0.0,7,"['11620', '3678', '6904', '6938', '7553', '7569', '8174']","[np.float64(9.1), np.float64(5.0), np.float64(26.4), np.float64(2.9), np.float64(7.0), np.float64(17.7), np.float64(2.3)]",11,JoeWright,0.0,0.0,0.5,5.5,0.0,0.0,0.5,56.48,0.0,0.0,70.4,98.6,0.0,0.0,NFL Dynasty
5,11,120.92,0.871,105.38,78.76,99.66,W,10,11.0,11,1.0,8,"['11058', '4147', '4993', '6768', '6813', '8125', '9502']","[np.float64(8.0), np.float64(19.4), np.float64(9.4), np.float64(26.62), np.float64(24.5), np.float64(13.8), np.float64(19.2)]",11,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,105.38,1.0,11.0,120.92,99.66,1.0,0.0,NFL Dynasty
5,11,88.24,0.758,66.89,81.36,114.53999999999999,L,3,1.0,11,0.091,9,"['11644', '1945', '4046', '5892', '6943', '7600', '9488']","[np.float64(10.9), np.float64(6.0), np.float64(18.64), np.float64(10.9), np.float64(12.5), np.float64(15.3), np.float64(14.0)]",11,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,66.89,0.0,1.0,88.24,114.53999999999999,0.0,0.0,NFL Dynasty
5,11,99.66,0.79,78.76,105.38,120.92,L,8,5.0,11,0.455,10,"['10937', '11566', '3198', '4033', '7526', '8151', '9756']","[np.float64(6.0), np.float64(26.86), np.float64(5.4), np.float64(21.0), np.float64(16.0), np.float64(7.8), np.float64(16.6)]",11,msouthwell,0.0,0.0,0.5,5.5,0.0,0.0,0.5,78.76,0.0,5.0,99.66,120.92,0.0,0.0,NFL Dynasty
5,11,104.3,0.809,84.42,96.38,119.7,L,12,8.0,11,0.727,11,"['6819', '7042', '7525', '8154', '8155', '9481', '96']","[np.float64(17.7), np.float64(9.0), np.float64(12.8), np.float64(13.8), np.float64(23.1), np.float64(8.7), np.float64(19.2)]",11,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,84.42,0.0,8.0,104.3,119.7,0.0,0.0,NFL Dynasty
5,11,119.7,0.805,96.38,84.42,104.30000000000001,W,11,10.0,11,0.909,12,"['11619', '1264', '1466', '3294', '4866', '7593', '8167']","[np.float64(26.6), np.float64(10.0), np.float64(10.6), np.float64(15.6), np.float64(24.3), np.float64(13.1), np.float64(19.5)]",11,hyperpringle,0.0,0.0,0.5,5.5,0.0,0.0,0.5,96.38,1.0,10.0,119.7,104.30000000000001,1.0,0.0,NFL Dynasty
5,12,95.3,0.835,79.56,82.83,103.6,L,8,5.0,11,0.455,1,"['11604', '2216', '3451', '5849', '9226', '9486', '9508']","[np.float64(10.8), np.float64(19.9), np.float64(6.0), np.float64(22.6), np.float64(13.9), np.float64(11.5), np.float64(10.6)]",12,DanCoulton,0.0,0.0,0.5,5.5,0.0,0.0,0.5,79.56,0.0,5.0,95.3,103.6,0.0,0.0,NFL Dynasty
5,12,124.2,0.697,86.55,91.19,116.35999999999999,L,6,7.0,11,0.636,2,"['11533', '2309', '4018', '4037', '4892', '5001', '5284']","[np.float64(9.0), np.float64(21.9), np.float64(9.9), np.float64(13.8), np.float64(25.7), np.float64(19.5), np.float64(24.4)]",12,TenAndJerry,0.0,0.0,0.5,5.5,0.0,0.0,0.5,86.55,0.0,7.0,124.2,116.35999999999999,1.0,0.0,NFL Dynasty
5,12,91.5,0.756,69.18,79.24,94.2,L,12,2.0,11,0.182,3,"['10213', '10229', '4144', '8139', '8408', '9999']","[np.float64(12.4), np.float64(6.6), np.float64(1.9), np.float64(12.1), np.float64(17.7), np.float64(40.8)]",12,benturvill61,0.0,0.0,0.5,5.5,0.0,0.0,0.5,69.18,0.0,2.0,91.5,94.2,0.0,0.0,NFL Dynasty
5,12,69.26,0.848,58.72,100.97,118.3,L,7,0.0,11,0.0,4,"['11564', '11574', '2197', '5022', '7021', '7547']","[np.float64(13.06), np.float64(14.7), np.float64(11.2), np.float64(14.8), np.float64(4.8), np.float64(10.7)]",12,calumedwards,0.0,0.0,0.5,5.5,0.0,0.0,0.5,58.72,0.0,0.0,69.26,118.3,0.0,0.0,NFL Dynasty
5,12,92.2,0.652,60.15,91.02,122.96,L,10,1.0,11,0.091,5,"['11645', '2747', '4217', '6806', '8148', '8228']","[np.float64(19.5), np.float64(6.0), np.float64(23.3), np.float64(9.8), np.float64(24.1), np.float64(9.5)]",12,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,60.15,0.0,1.0,92.2,122.96,0.0,0.0,NFL Dynasty
5,12,116.36,0.784,91.19,86.55,124.19999999999999,W,2,9.0,11,0.818,6,"['11655', '1373', '2449', '4195', '4973', '5967', '6786']","[np.float64(23.4), np.float64(23.36), np.float64(12.9), np.float64(9.0), np.float64(13.1), np.float64(15.5), np.float64(19.1)]",12,jhh82,0.0,0.0,0.5,5.5,0.0,0.0,0.5,91.19,1.0,9.0,116.36,124.19999999999999,0.0,0.0,NFL Dynasty
5,12,118.3,0.854,100.97,58.72,69.25999999999999,W,4,10.0,11,0.909,7,"['10225', '3678', '6904', '6938', '7569', '8130', '9753']","[np.float64(18.1), np.float64(12.0), np.float64(25.3), np.float64(12.1), np.float64(31.1), np.float64(11.3), np.float64(8.4)]",12,JoeWright,0.0,0.0,0.5,5.5,0.0,0.0,0.5,100.97,1.0,10.0,118.3,69.25999999999999,1.0,0.0,NFL Dynasty
5,12,103.6,0.8,82.83,79.56,95.3,W,1,6.0,11,0.545,8,"['11762', '1479', '3163', '4137', '5857', '8116']","[np.float64(19.0), np.float64(13.5), np.float64(33.0), np.float64(12.3), np.float64(5.4), np.float64(20.4)]",12,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,82.83,1.0,6.0,103.6,95.3,1.0,0.0,NFL Dynasty
5,12,141.52,0.727,102.85,75.87,97.14,W,11,11.0,11,1.0,9,"['1945', '5012', '5846', '5892', '6945', '9500', '9758']","[np.float64(11.0), np.float64(19.8), np.float64(23.5), np.float64(21.2), np.float64(18.1), np.float64(14.9), np.float64(33.02)]",12,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,102.85,1.0,11.0,141.52,97.14,1.0,0.0,NFL Dynasty
5,12,122.96,0.74,91.02,60.15,92.19999999999999,W,5,8.0,11,0.727,10,"['10937', '3198', '4017', '4033', '7049', '8136', '9756']","[np.float64(14.0), np.float64(20.3), np.float64(26.16), np.float64(21.4), np.float64(15.4), np.float64(19.5), np.float64(6.2)]",12,msouthwell,0.0,0.0,0.5,5.5,0.0,0.0,0.5,91.02,1.0,8.0,122.96,92.19999999999999,1.0,0.0,NFL Dynasty
5,12,97.14,0.781,75.87,102.85,141.52,L,9,3.0,11,0.273,11,"['6819', '8131', '8137', '8154', '9221', '9229']","[np.float64(11.1), np.float64(24.5), np.float64(9.9), np.float64(9.6), np.float64(19.6), np.float64(22.44)]",12,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,75.87,0.0,3.0,97.14,141.52,0.0,0.0,NFL Dynasty
5,12,94.2,0.841,79.24,69.18,91.5,W,3,4.0,11,0.364,12,"['1264', '1466', '3294', '4866', '4983', '6790', '8121']","[np.float64(6.0), np.float64(10.7), np.float64(14.0), np.float64(18.2), np.float64(11.8), np.float64(22.5), np.float64(11.0)]",12,hyperpringle,0.0,0.0,0.5,5.5,0.0,0.0,0.5,79.24,1.0,4.0,94.2,91.5,1.0,0.0,NFL Dynasty
5,13,100.52,0.816,82.07,88.4,122.9,L,3,4.0,11,0.364,1,"['11604', '11631', '1166', '3451', '6130', '8134', '9508']","[np.float64(10.0), np.float64(17.2), np.float64(21.42), np.float64(8.0), np.float64(10.2), np.float64(26.9), np.float64(6.8)]",13,DanCoulton,0.0,0.0,0.5,5.5,0.0,0.0,0.5,82.07,0.0,4.0,100.52,122.9,0.0,0.0,NFL Dynasty
5,13,126.66,0.74,93.77,89.01,116.61999999999999,W,5,9.0,11,0.818,2,"['4029', '5284', '5859', '7596', '8110', '8259', '9998']","[np.float64(16.0), np.float64(15.8), np.float64(14.5), np.float64(27.2), np.float64(22.5), np.float64(9.0), np.float64(21.66)]",13,TenAndJerry,0.0,0.0,0.5,5.5,0.0,0.0,0.5,93.77,1.0,9.0,126.66,116.61999999999999,1.0,0.0,NFL Dynasty
5,13,122.9,0.719,88.4,82.07,100.52,W,1,6.0,11,0.545,3,"['11618', '4040', '5133', '5995', '6804', '8150']","[np.float64(31.4), np.float64(15.5), np.float64(3.6), np.float64(20.9), np.float64(21.2), np.float64(30.3)]",13,benturvill61,0.0,0.0,0.5,5.5,0.0,0.0,0.5,88.4,1.0,6.0,122.9,100.52,1.0,0.0,NFL Dynasty
5,13,132.72,0.736,97.68,101.09,137.44,L,11,10.0,11,0.909,4,"['11564', '11632', '11651', '4666', '6826', '7547', '9509']","[np.float64(22.42), np.float64(23.2), np.float64(17.8), np.float64(11.0), np.float64(16.6), np.float64(18.7), np.float64(23.0)]",13,calumedwards,0.0,0.0,0.5,5.5,0.0,0.0,0.5,97.68,0.0,10.0,132.72,137.44,0.0,0.0,NFL Dynasty
5,13,116.62,0.763,89.01,93.77,126.66,L,2,7.0,11,0.636,5,"['10222', '10859', '2747', '4984', '5850', '6806', '8676']","[np.float64(17.9), np.float64(8.7), np.float64(14.0), np.float64(19.32), np.float64(27.4), np.float64(18.8), np.float64(10.5)]",13,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,89.01,0.0,7.0,116.62,126.66,0.0,0.0,NFL Dynasty
5,13,97.48,0.788,76.83,90.67,114.78,L,10,2.0,11,0.182,6,"['10871', '11650', '1373', '2449', '4195', '5248', '7567']","[np.float64(3.8), np.float64(17.7), np.float64(18.38), np.float64(26.9), np.float64(7.0), np.float64(12.9), np.float64(10.8)]",13,jhh82,0.0,0.0,0.5,5.5,0.0,0.0,0.5,76.83,0.0,2.0,97.48,114.78,0.0,0.0,NFL Dynasty
5,13,77.74,0.733,57.02,61.77,81.25999999999999,L,9,0.0,11,0.0,7,"['11584', '3678', '4943', '6938', '6960', '8130', '9493']","[np.float64(7.8), np.float64(6.0), np.float64(15.84), np.float64(3.6), np.float64(16.2), np.float64(10.8), np.float64(17.5)]",13,JoeWright,0.0,0.0,0.5,5.5,0.0,0.0,0.5,57.02,0.0,0.0,77.74,81.25999999999999,0.0,0.0,NFL Dynasty
5,13,103.8,0.806,83.64,81.93,116.61999999999999,W,12,5.0,11,0.455,8,"['11058', '4137', '4199', '4234', '5185', '5857', '7527']","[np.float64(8.0), np.float64(21.3), np.float64(15.1), np.float64(23.0), np.float64(14.4), np.float64(4.7), np.float64(17.3)]",13,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,83.64,1.0,5.0,103.8,116.61999999999999,0.0,0.0,NFL Dynasty
5,13,81.26,0.76,61.77,57.02,77.74,W,7,1.0,11,0.091,9,"['1945', '2749', '4034', '4046', '6943', '7002', '9488']","[np.float64(10.0), np.float64(16.0), np.float64(15.4), np.float64(16.56), np.float64(8.6), np.float64(3.5), np.float64(11.2)]",13,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,61.77,1.0,1.0,81.26,77.74,1.0,0.0,NFL Dynasty
5,13,114.78,0.79,90.67,76.83,97.48,W,6,8.0,11,0.727,10,"['10937', '11566', '11628', '3198', '3271', '8151', '9756']","[np.float64(13.0), np.float64(12.58), np.float64(16.4), np.float64(21.2), np.float64(9.0), np.float64(24.1), np.float64(18.5)]",13,msouthwell,0.0,0.0,0.5,5.5,0.0,0.0,0.5,90.67,1.0,8.0,114.78,97.48,1.0,0.0,NFL Dynasty
5,13,137.44,0.736,101.09,97.68,132.72000000000003,W,4,11.0,11,1.0,11,"['11637', '3214', '7839', '8137', '8155', '9221', '9229']","[np.float64(16.6), np.float64(22.5), np.float64(5.0), np.float64(18.9), np.float64(22.6), np.float64(21.3), np.float64(30.54)]",13,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,101.09,1.0,11.0,137.44,132.72000000000003,1.0,0.0,NFL Dynasty
5,13,116.62,0.703,81.93,83.64,103.80000000000001,L,8,3.0,11,0.273,12,"['10236', '1264', '4663', '4866', '6794', '7564', '7591']","[np.float64(10.2), np.float64(5.0), np.float64(16.7), np.float64(17.2), np.float64(14.9), np.float64(22.7), np.float64(29.92)]",13,hyperpringle,0.0,0.0,0.5,5.5,0.0,0.0,0.5,81.93,0.0,3.0,116.62,103.80000000000001,1.0,0.0,NFL Dynasty
6,1,130.8,0.87,113.78,98.4,122.36000000000001,W,8,10.0,11,0.909,1,"['11631', '2374', '3451', '5849', '6130', '8225', '9508']","[np.float64(10.9), np.float64(16.5), np.float64(8.0), np.float64(23.1), np.float64(47.8), np.float64(7.2), np.float64(17.3)]",1,DanCoulton,120.28,107.62,1.0,9.0,129.58,111.11999999999999,1.0,120.28,1.0,9.0,129.58,111.11999999999999,1.0,0.0,NFL Dynasty
6,1,151.32,0.732,110.77,91.98,112.72000000000001,W,6,8.0,11,0.727,2,"['2309', '4018', '4037', '4892', '7828', '8138', '8259']","[np.float64(37.0), np.float64(18.9), np.float64(30.0), np.float64(35.52), np.float64(9.3), np.float64(9.6), np.float64(11.0)]",1,TenAndJerry,119.16,105.41999999999999,1.0,8.0,173.95999999999998,121.33999999999997,1.0,119.16,1.0,8.0,173.95999999999998,121.33999999999997,1.0,0.0,NFL Dynasty
6,1,98.36,0.871,85.69,95.65,114.66,L,12,3.0,11,0.273,3,"['10229', '4082', '5133', '6111', '8150', '8408']","[np.float64(12.8), np.float64(11.5), np.float64(13.9), np.float64(21.66), np.float64(20.2), np.float64(18.3)]",1,benturvill61,97.12,96.46,1.0,2.0,133.32,117.84,1.0,97.12,1.0,2.0,133.32,117.84,1.0,0.0,NFL Dynasty
6,1,143.74,0.785,112.76,80.89,100.94,W,7,9.0,11,0.818,4,"['11571', '11632', '2028', '4666', '5022', '7090', '9509']","[np.float64(19.7), np.float64(18.9), np.float64(23.68), np.float64(17.0), np.float64(10.5), np.float64(29.6), np.float64(24.36)]",1,calumedwards,69.6,119.02,0.0,0.0,86.19999999999999,124.41999999999999,0.0,69.6,0.0,0.0,86.19999999999999,124.41999999999999,0.0,0.0,NFL Dynasty
6,1,130.14,0.848,110.33,77.47,100.84,W,10,7.0,11,0.636,5,"['10222', '11645', '2747', '4217', '6845', '7523', '8143']","[np.float64(12.8), np.float64(19.5), np.float64(12.0), np.float64(20.8), np.float64(23.5), np.float64(22.14), np.float64(19.4)]",1,0llie,121.58,111.06,1.0,10.0,196.38,139.46,1.0,121.58,1.0,10.0,196.38,139.46,1.0,0.0,NFL Dynasty
6,1,112.72,0.816,91.98,110.77,151.32000000000002,L,2,4.0,11,0.364,6,"['1266', '1373', '4080', '5248', '5967', '6786', '8181']","[np.float64(6.0), np.float64(23.92), np.float64(12.3), np.float64(9.2), np.float64(21.7), np.float64(37.7), np.float64(1.9)]",1,jhh82,105.41999999999999,119.16,0.0,3.0,121.33999999999997,173.95999999999998,0.0,105.41999999999999,0.0,3.0,121.33999999999997,173.95999999999998,0.0,0.0,NFL Dynasty
6,1,100.94,0.801,80.89,112.76,143.74,L,4,2.0,11,0.182,7,"['11584', '11640', '3678', '4943', '8130', '8146', '9512']","[np.float64(8.8), np.float64(16.3), np.float64(9.0), np.float64(25.64), np.float64(19.7), np.float64(15.3), np.float64(6.2)]",1,JoeWright,119.02,69.6,1.0,7.0,124.41999999999999,86.19999999999999,1.0,119.02,1.0,7.0,124.41999999999999,86.19999999999999,1.0,0.0,NFL Dynasty
6,1,122.36,0.804,98.4,113.78,130.8,L,1,6.0,11,0.545,8,"['11058', '4147', '5906', '6813', '7527', '9502', '9997']","[np.float64(10.0), np.float64(25.5), np.float64(11.5), np.float64(17.0), np.float64(27.76), np.float64(12.4), np.float64(18.2)]",1,Pindeco,107.62,120.28,0.0,4.0,111.11999999999999,129.58,0.0,107.62,0.0,4.0,111.11999999999999,129.58,0.0,0.0,NFL Dynasty
6,1,103.6,0.748,77.45,124.38,160.64000000000001,L,11,0.0,11,0.0,9,"['1426', '1945', '4034', '7002', '9224', '9500', '9758']","[np.float64(22.9), np.float64(9.0), np.float64(12.9), np.float64(6.8), np.float64(22.8), np.float64(9.8), np.float64(19.4)]",1,mikepearson,128.04,108.28,1.0,11.0,146.06,152.58,0.0,128.04,1.0,11.0,146.06,152.58,0.0,0.0,NFL Dynasty
6,1,100.84,0.768,77.47,110.33,130.14,L,5,1.0,11,0.091,10,"['11623', '4017', '4227', '4988', '5086', '7607', '9482']","[np.float64(14.2), np.float64(21.24), np.float64(4.0), np.float64(17.4), np.float64(12.6), np.float64(26.9), np.float64(4.5)]",1,msouthwell,111.06,121.58,0.0,6.0,139.46,196.38,0.0,111.06,0.0,6.0,139.46,196.38,0.0,0.0,NFL Dynasty
6,1,160.64,0.774,124.38,77.45,103.6,W,9,11.0,11,1.0,11,"['5937', '7042', '8131', '8137', '8154', '8155', '9229']","[np.float64(29.2), np.float64(19.0), np.float64(10.5), np.float64(22.1), np.float64(21.1), np.float64(25.7), np.float64(33.04)]",1,Tomcoulton10,108.28,128.04,0.0,5.0,152.58,146.06,1.0,108.28,0.0,5.0,152.58,146.06,1.0,0.0,NFL Dynasty
6,1,114.66,0.834,95.65,85.69,98.36,W,3,5.0,11,0.455,12,"['10236', '1264', '4866', '6794', '7591', '8121', '8195']","[np.float64(7.5), np.float64(4.0), np.float64(19.0), np.float64(21.6), np.float64(22.06), np.float64(21.9), np.float64(18.6)]",1,hyperpringle,96.46,97.12,0.0,1.0,117.84,133.32,0.0,96.46,0.0,1.0,117.84,133.32,0.0,0.0,NFL Dynasty
6,2,126.6,0.775,98.13,79.5,101.38,W,3,10.0,11,0.909,1,"['10218', '11570', '1166', '1339', '2216', '3451', '9226']","[np.float64(14.3), np.float64(20.7), np.float64(26.6), np.float64(12.5), np.float64(21.1), np.float64(11.0), np.float64(20.4)]",2,DanCoulton,150.54,131.38,1.0,11.0,184.94,133.98000000000002,1.0,150.54,1.0,11.0,184.94,133.98000000000002,1.0,0.0,NFL Dynasty
6,2,119.64,0.772,92.42,106.81,145.46,L,5,8.0,11,0.727,2,"['11533', '11624', '11643', '2309', '4029', '4892', '8110']","[np.float64(11.0), np.float64(14.6), np.float64(15.8), np.float64(18.0), np.float64(24.6), np.float64(13.24), np.float64(22.4)]",2,TenAndJerry,105.7,121.26,0.0,4.0,137.7,154.39999999999998,0.0,105.7,0.0,4.0,137.7,154.39999999999998,0.0,0.0,NFL Dynasty
6,2,101.38,0.784,79.5,98.13,126.6,L,1,1.0,11,0.091,3,"['11563', '11618', '4035', '5133', '5374', '8139']","[np.float64(26.08), np.float64(13.7), np.float64(37.5), np.float64(5.6), np.float64(6.9), np.float64(11.6)]",2,benturvill61,131.38,150.54,0.0,9.0,133.98000000000002,184.94,0.0,131.38,0.0,9.0,133.98000000000002,184.94,0.0,0.0,NFL Dynasty
6,2,109.06,0.77,83.96,94.24,120.88,L,11,4.0,11,0.364,4,"['11632', '11647', '4066', '4666', '8112', '9228', '9509']","[np.float64(23.1), np.float64(13.2), np.float64(10.2), np.float64(8.0), np.float64(24.8), np.float64(14.16), np.float64(15.6)]",2,calumedwards,143.72,113.75999999999999,1.0,10.0,148.92000000000002,150.24,0.0,143.72,1.0,10.0,148.92000000000002,150.24,0.0,0.0,NFL Dynasty
6,2,145.46,0.734,106.81,92.42,119.63999999999999,W,2,11.0,11,1.0,5,"['10222', '10859', '2747', '4984', '5850', '6801', '6806']","[np.float64(10.9), np.float64(13.7), np.float64(7.0), np.float64(27.86), np.float64(16.8), np.float64(35.5), np.float64(33.7)]",2,0llie,121.26,105.7,1.0,8.0,154.39999999999998,137.7,1.0,121.26,1.0,8.0,154.39999999999998,137.7,1.0,0.0,NFL Dynasty
6,2,95.06,0.73,69.37,80.94,110.46000000000001,L,10,0.0,11,0.0,6,"['11439', '11650', '1373', '4195', '5248', '6786', '8181']","[np.float64(9.3), np.float64(13.5), np.float64(23.36), np.float64(13.0), np.float64(7.8), np.float64(22.7), np.float64(5.4)]",2,jhh82,69.25999999999999,99.34,0.0,0.0,80.17999999999999,108.62,0.0,69.25999999999999,0.0,0.0,80.17999999999999,108.62,0.0,0.0,NFL Dynasty
6,2,114.92,0.751,86.29,84.37,105.56,W,9,6.0,11,0.545,7,"['10232', '11559', '11584', '3678', '8130', '8146', '9753']","[np.float64(23.9), np.float64(21.32), np.float64(16.6), np.float64(11.0), np.float64(17.2), np.float64(15.6), np.float64(9.3)]",2,JoeWright,109.62,107.64,1.0,6.0,119.22000000000001,131.1,0.0,109.62,1.0,6.0,119.22000000000001,131.1,0.0,0.0,NFL Dynasty
6,2,113.86,0.775,88.25,83.79,120.6,W,12,7.0,11,0.636,8,"['11058', '1689', '3163', '4137', '5857', '6813', '9490']","[np.float64(10.0), np.float64(13.9), np.float64(21.66), np.float64(24.4), np.float64(17.6), np.float64(16.7), np.float64(9.6)]",2,Pindeco,83.2,91.82,0.0,1.0,92.68,114.72,0.0,83.2,0.0,1.0,92.68,114.72,0.0,0.0,NFL Dynasty
6,2,105.56,0.799,84.37,86.29,114.91999999999999,L,7,5.0,11,0.455,9,"['1945', '4034', '5892', '7066', '7600', '9488', '9758']","[np.float64(8.0), np.float64(10.6), np.float64(13.4), np.float64(11.2), np.float64(23.0), np.float64(15.2), np.float64(24.16)]",2,mikepearson,107.64,109.62,0.0,5.0,131.1,119.22000000000001,1.0,107.64,0.0,5.0,131.1,119.22000000000001,1.0,0.0,NFL Dynasty
6,2,110.46,0.733,80.94,69.37,95.06,W,6,2.0,11,0.182,10,"['10937', '11623', '11628', '3198', '4017', '4033', '8151']","[np.float64(13.0), np.float64(17.4), np.float64(15.9), np.float64(10.7), np.float64(22.96), np.float64(7.5), np.float64(23.0)]",2,msouthwell,99.34,69.25999999999999,1.0,3.0,108.62,80.17999999999999,1.0,99.34,1.0,3.0,108.62,80.17999999999999,1.0,0.0,NFL Dynasty
6,2,120.88,0.78,94.24,83.96,109.05999999999999,W,4,9.0,11,0.818,11,"['7525', '7839', '8131', '8137', '8154', '9221', '9229']","[np.float64(13.1), np.float64(11.0), np.float64(6.7), np.float64(19.9), np.float64(11.6), np.float64(25.9), np.float64(32.68)]",2,Tomcoulton10,113.75999999999999,143.72,0.0,7.0,150.24,148.92000000000002,1.0,113.75999999999999,0.0,7.0,150.24,148.92000000000002,1.0,0.0,NFL Dynasty
6,2,120.6,0.695,83.79,88.25,113.86,L,8,3.0,11,0.273,12,"['1264', '1466', '3294', '4663', '4866', '5927', '7564']","[np.float64(3.0), np.float64(19.2), np.float64(24.0), np.float64(12.5), np.float64(19.0), np.float64(20.5), np.float64(22.4)]",2,hyperpringle,91.82,83.2,1.0,2.0,114.72,92.68,1.0,91.82,1.0,2.0,114.72,92.68,1.0,0.0,NFL Dynasty
6,3,126.58,0.753,95.33,114.8,149.68,L,12,8.0,11,0.727,1,"['1339', '3451', '421', '7571', '7608', '8168', '9508']","[np.float64(16.7), np.float64(11.0), np.float64(25.18), np.float64(16.6), np.float64(23.4), np.float64(18.4), np.float64(15.3)]",3,DanCoulton,76.67999999999999,160.76,0.0,2.0,110.67999999999999,185.56,0.0,76.67999999999999,0.0,2.0,110.67999999999999,185.56,0.0,0.0,NFL Dynasty
6,3,142.14,0.781,111.0,84.94,108.69999999999999,W,10,10.0,11,0.909,2,"['4018', '4037', '6797', '7588', '8110', '8144', '8259']","[np.float64(16.7), np.float64(18.5), np.float64(34.84), np.float64(21.2), np.float64(20.0), np.float64(20.9), np.float64(10.0)]",3,TenAndJerry,121.42,160.16,0.0,7.0,153.62,164.36,0.0,121.42,0.0,7.0,153.62,164.36,0.0,0.0,NFL Dynasty
6,3,94.6,0.743,70.31,64.33,82.58,W,8,2.0,11,0.182,3,"['11589', '11630', '4144', '4177', '6770', '8408']","[np.float64(15.2), np.float64(8.4), np.float64(12.4), np.float64(7.8), np.float64(25.5), np.float64(25.3)]",3,benturvill61,122.58,107.06,1.0,8.0,157.68000000000004,153.05999999999997,1.0,122.58,1.0,8.0,157.68000000000004,153.05999999999997,1.0,0.0,NFL Dynasty
6,3,139.94,0.639,89.39,93.56,130.26,L,9,6.0,11,0.545,4,"['11435', '2028', '4066', '4666', '7090', '7547', '9509']","[np.float64(23.6), np.float64(32.54), np.float64(9.5), np.float64(4.0), np.float64(14.1), np.float64(17.6), np.float64(38.6)]",3,calumedwards,119.47999999999999,88.58,1.0,6.0,155.98,126.18,1.0,119.47999999999999,1.0,6.0,155.98,126.18,1.0,0.0,NFL Dynasty
6,3,108.62,0.819,88.91,72.89,99.61999999999999,W,6,5.0,11,0.455,5,"['10859', '2747', '4984', '5872', '6801', '6845', '7611']","[np.float64(11.6), np.float64(4.0), np.float64(19.92), np.float64(20.0), np.float64(19.7), np.float64(11.6), np.float64(21.8)]",3,0llie,62.120000000000005,48.839999999999996,1.0,1.0,112.32000000000001,76.94000000000001,1.0,62.120000000000005,1.0,1.0,112.32000000000001,76.94000000000001,1.0,0.0,NFL Dynasty
6,3,99.62,0.732,72.89,88.91,108.61999999999999,L,5,3.0,11,0.273,6,"['11650', '11655', '1234', '1535', '2449', '4195', '8181']","[np.float64(12.6), np.float64(17.2), np.float64(20.32), np.float64(14.4), np.float64(20.8), np.float64(6.0), np.float64(8.3)]",3,jhh82,48.839999999999996,62.120000000000005,0.0,0.0,76.94000000000001,112.32000000000001,0.0,48.839999999999996,0.0,0.0,76.94000000000001,112.32000000000001,0.0,0.0,NFL Dynasty
6,3,72.48,0.806,58.41,98.03,128.44000000000003,L,11,0.0,11,0.0,7,"['3678', '4039', '6904', '6960', '8130', '8174', '9753']","[np.float64(8.0), np.float64(10.4), np.float64(26.28), np.float64(11.8), np.float64(4.2), np.float64(6.5), np.float64(5.3)]",3,JoeWright,142.94,93.48,1.0,9.0,145.84,143.67999999999998,1.0,142.94,1.0,9.0,145.84,143.67999999999998,1.0,0.0,NFL Dynasty
